logFC	logCPM	LR	PValue	FDR	hgnc	biotype	RMH3869	RMH3871	RMH3872	RMH3874	RMH3875	RMH3877
ENSMUSG00000029538.7	0.327084265349432	1.79762926015056	1.19708994301005	0.273904081611564	0.58036250990457	Srsf9	protein_coding	2.19029238374402	2.57750384647008	3.61750317274821	1.80576321946456	2.88845886957468	1.85139621495778
ENSMUSG00000028848.7	0.440271369410044	1.24937794230225	1.19655992533246	0.274010324013341	0.58049813556772	Gpn2	protein_coding	1.73527235716264	1.08611160728913	1.84703576093281	1.74357642045576	1.8827032377191	0.518211274114509
ENSMUSG00000078965.2	0.198170033792936	9.5039469325798	1.19538257012107	0.274246510681693	0.58090896737862	Gm12033	protein_coding	763.068362666036	543.637997243868	695.947168482105	514.577041549151	529.395186291641	466.029999289571
ENSMUSG00000047171.7	-0.54222049549389	-0.180974544560934	1.1950861842227	0.274306008250401	0.580945467396266	Helt	protein_coding	0.682318244796032	0.777000864648208	0.315481283505253	0.562530007211261	0.344749898600436	0.27358443412384
ENSMUSG00000040220.8	0.332293093366938	1.34535287527377	1.19442155141957	0.274439487918766	0.581062132417331	Gas8	protein_coding	1.61636484156114	1.3590279153747	2.51265364628923	1.42449785991841	1.77820894114574	1.40422240173004
ENSMUSG00000041540.9	0.563342634615348	-0.665034553543484	1.19439091309973	0.274445643044985	0.581062132417331	Sox5	protein_coding	0.0446484090225283	0.0194403885681779	0.0447285381858654	0.0184049525576751	0.0418956047076274	0.04363701273148
ENSMUSG00000025558.8	0.345280782863798	4.85165411121745	1.19366480771788	0.274591565674586	0.581281544770858	Dock9	protein_coding	2.37481779316581	2.31180301027409	3.16607578955572	2.56089456339874	5.91415147357799	3.16137557550941
ENSMUSG00000070972.6	-0.205347249542716	3.80125451713328	1.19305250949561	0.274714692600877	0.581441472790395	Dnajc25	protein_coding	3.10837596326586	3.04519433493387	3.29088370396901	2.795637212668	2.65157143620357	3.37551511297521
ENSMUSG00000002227.8	0.328001417975636	1.61676018741832	1.19286845247904	0.274751718135585	0.581441472790395	Mov10	protein_coding	0.896072897538333	0.78031919590992	0.763983874679069	0.440111001924867	0.822935487542293	0.579708983041906
ENSMUSG00000030659.7	0.556534311872107	0.769798596484784	1.19252505058841	0.274820814774624	0.581498167961392	Nucb2	protein_coding	0.865357722230003	0.418650984906844	0.915072462380082	0.515258578033844	1.84956458204724	1.33650210955736
ENSMUSG00000029735.10	-0.389865249862969	1.1699106870699	1.19169802765648	0.27498731140752	0.581705413683127	Tpk1	protein_coding	0.593423772060481	0.581361691844707	0.278666611848238	0.535108334998369	0.504632752709414	0.418875357270104
ENSMUSG00000023965.7	-0.24079286263748	3.66326016269493	1.1916181293326	0.275003403282136	0.581705413683127	Fbxl17	protein_coding	1.88900152677566	1.88540291341375	2.22719941673438	2.41990900668312	2.50881856543191	2.61309863993429
ENSMUSG00000043008.7	0.370742106782269	2.19681622544624	1.19127310558828	0.275072906163874	0.581732751068951	Klhl6	protein_coding	1.6214531057946	1.0390156261779	1.71630815910522	1.18545505016178	2.75589223755154	2.01994068830828
ENSMUSG00000032338.8	0.343164391724422	1.21737156755968	1.19113380530942	0.275100973586626	0.581732751068951	Hcn4	protein_coding	0.781917043589883	0.533686113055126	0.719807867783049	0.522683655979937	0.575068300515028	0.330466896944311
ENSMUSG00000042606.3	0.354038650285468	0.906530460365581	1.19087640018699	0.275152847255966	0.581752943475351	Hirip3	protein_coding	0.742836241334238	0.41584980905553	0.58470451859547	0.503062098838149	0.74682488799167	0.46095820522577
ENSMUSG00000079003.1	0.33185835400398	2.55242049157977	1.18993697677016	0.275342269186865	0.582063901872264	Samd1	protein_coding	3.21770289110789	2.63324579799974	4.46626415314108	2.49299358471748	2.14626001732759	1.6839700164286
ENSMUSG00000056673.7	-0.218430941051867	3.960828530402	1.18962769692135	0.275404667088034	0.582106281581582	Kdm5d	protein_coding	3.1673803703446	2.77099123701011	2.43855903858222	2.50250829138252	2.73818017229662	3.32493744444793
ENSMUSG00000038872.7	0.313379301072726	1.91989263231082	1.18853174851786	0.275625920171859	0.582484359280782	Zfhx3	protein_coding	0.278136888626259	0.157222395586863	0.317742866972158	0.17700890798752	0.192307181161545	0.224675702277202
ENSMUSG00000036646.7	0.221073441065188	3.92592144245334	1.18811351027526	0.275710414128315	0.582559814818826	Man1b1	protein_coding	2.9195384578978	2.04948226622761	3.74550660516654	2.54206812117005	2.9491920840288	2.65282432976755
ENSMUSG00000026078.5	0.17419974523889	4.98031557114399	1.18793547262443	0.2757463917942	0.582559814818826	Pdcl3	protein_coding	20.4003275472822	15.877757253577	21.0033210970502	16.2361941465988	21.1319520198587	16.8223849902348
ENSMUSG00000078716.3	0.296097521216577	3.26429306838329	1.18635149337645	0.276066740570714	0.583146972359683	Tmem8b	protein_coding	2.35739749943155	1.87655125654326	2.36162825016641	1.29966200265964	1.32994525707832	1.18105349610148
ENSMUSG00000027309.12	-0.180544455210469	5.68376677176855	1.18532422634346	0.276274748247967	0.583496683261879	4930402H24Rik	protein_coding	4.80637441699279	4.25119862395721	5.04176637722646	5.11338737059751	4.62331861190452	5.06048298755127
ENSMUSG00000002679.8	-0.256508964161971	2.52964325924751	1.18488655675639	0.27636343026988	0.583594307736903	Med6	protein_coding	3.39757548598927	3.54071595844232	3.85005635899421	4.22460215964498	4.12884753386419	4.16134988371306
ENSMUSG00000022451.6	0.313079385272457	2.56481412001674	1.1845140892262	0.276438929031499	0.583664067517351	Twf1	protein_coding	1.99905370111064	1.16818061029868	1.84453807903837	1.64809852510631	2.81370262069558	1.94234466065699
ENSMUSG00000020422.7	0.206592439257425	3.40892225114896	1.18427967886607	0.276486457051864	0.583672152377668	Tns3	protein_coding	1.09185982419406	0.850728839069535	1.13699643203863	0.811339416126945	0.990839035923729	0.792544252646763
ENSMUSG00000047824.7	0.259612288226859	2.3410941904585	1.18390998060264	0.276561436339799	0.583672152377668	Pygo2	protein_coding	1.56786605905857	1.21149076575276	1.65916886762137	1.25619890520461	1.51264127001029	0.959217550025227
ENSMUSG00000030521.8	-0.30020625181652	3.58663060966513	1.18386701859418	0.276570151213951	0.583672152377668	Mphosph10	protein_coding	3.26823985590131	3.81371003024525	2.75024842524737	2.06575690477744	3.23029529580887	4.37251335397435
ENSMUSG00000022389.7	-0.195751046377622	6.15883513223491	1.18292999632078	0.276760312790786	0.583891039979269	Tef	protein_coding	9.89062441670648	8.20451467536394	9.19333746586281	10.583673073246	7.99872431828546	8.39763153949469
ENSMUSG00000041353.6	-0.534328441473962	-0.370183417354558	1.18252297261967	0.276842966398493	0.583891039979269	Tmem29	protein_coding	0.0946857983209763	0.0916159911801921	0.0421581013730037	0.0780626976026782	0.0888479313088212	0.127957832011509
ENSMUSG00000019984.8	-0.20092807081444	3.76202301164839	1.1823684481006	0.276874353559724	0.583891039979269	Med23	protein_coding	2.51389899835465	2.28699570646762	2.18074662421817	2.37359907951144	2.30619123822666	2.41577501904407
ENSMUSG00000034101.8	0.195283085465571	5.67739769295693	1.18232477899026	0.276883224480469	0.583891039979269	Ctnnd1	protein_coding	7.09162656510363	5.82183083032586	8.30307591294103	5.394091508926	8.40554686982379	7.21947674022399
ENSMUSG00000039100.8	-0.19468324752719	6.75468589182798	1.18185435600171	0.276978808640249	0.583891039979269	March6	protein_coding	15.4268761474073	14.6889397760746	18.8574017058701	18.6057468943057	17.2887782081108	18.7004153453627
ENSMUSG00000078779.2	-0.266707137541174	2.15641198704174	1.18185147934618	0.27697939326892	0.583891039979269	Zfp59	protein_coding	1.03134308015302	1.37583624497386	1.18707395826333	1.17591889178683	1.19425142956272	1.0866174086283
ENSMUSG00000084790.1	-0.584099197915704	-0.524392654192478	1.1816200097563	0.277026440402301	0.583891039979269	Gm15879	processed_transcript	0.785232007208706	0.410277965208708	0.314656495835958	0.712113778359595	0.294727364293706	0.613955656577911
ENSMUSG00000025583.8	0.197450124549285	4.39703503764904	1.18151058424655	0.277048685080973	0.583891039979269	Rptor	protein_coding	1.81204689138406	1.45858289782094	1.97652612421181	1.41529523994746	1.53252965269043	1.20655818794131
ENSMUSG00000078622.2	-0.196384992297941	6.12526592796987	1.18147365755253	0.277056192269537	0.583891039979269	Ccdc47	protein_coding	10.1602961670136	11.7680103753037	11.4069738882572	8.63444656568889	10.7901709397608	12.5118682833515
ENSMUSG00000036112.7	-0.178408404209261	6.00397223294648	1.17918899861979	0.277521161160485	0.584781290840237	Metap2	protein_coding	12.4372042668497	12.2176788996663	12.5078801518721	12.004679294418	13.5273821200936	14.3132986068144
ENSMUSG00000061028.6	-0.255259025750418	2.40626580669004	1.17859378294026	0.277642459407843	0.58494721099951	Clasrp	protein_coding	2.47944740737758	2.38815644851785	2.06991433119105	2.44679039144705	2.53808368125349	2.57830658781781
ENSMUSG00000031734.8	0.471016496085296	2.60742479478889	1.17617136093327	0.278136810866202	0.585898921893632	Irx3	protein_coding	5.23465643079841	2.14515262458547	3.1190106731625	2.39758706783336	1.18784821961175	1.3969829691179
ENSMUSG00000086290.1	-0.327824165939148	1.71302650709642	1.17494199748838	0.278388115049576	0.586338437228995	Snhg12	lincRNA	1.38092525405669	1.76086047875905	1.82806898904696	2.31763855093075	2.17506617060349	1.79952520031457
ENSMUSG00000053604.5	-0.234387501441007	3.2932098317164	1.17462728577868	0.278452493807959	0.586384177629906	Rpia	protein_coding	1.63150989649531	1.51199429525616	1.96432447082792	1.88804940879017	1.69946044202622	2.08055738602369
ENSMUSG00000021771.7	-0.180794505055457	8.44122919307228	1.17425170080881	0.278529349609135	0.586456174996563	Vdac2	protein_coding	84.4868427321688	70.6624148725774	70.1581108133272	72.2393259600625	69.3034058368284	80.8967025233547
ENSMUSG00000001440.5	0.170640986545315	6.57945598148346	1.17331985373179	0.278720148553624	0.586768026017699	Kpnb1	protein_coding	16.3381809628994	12.2527525064156	17.8943218803346	12.5651485269445	14.9876200399319	13.7277830473685
ENSMUSG00000022219.8	-0.357105666426353	1.25378594907473	1.17266507429811	0.278854315463442	0.586900627662323	Cideb	protein_coding	1.77507786182975	1.59261695023931	1.29328257522905	1.81821834122952	1.16089724082108	1.12153081658289
ENSMUSG00000028708.9	0.262257402233571	3.10231926770294	1.17252232423886	0.278883576324287	0.586900627662323	Mknk1	protein_coding	2.30318384994475	1.77244470926098	2.7008132795728	1.42780645302351	1.57481384799825	1.65966018623157
ENSMUSG00000084998.1	0.716051973210005	-1.10306209670192	1.17238741678286	0.278911233167719	0.586900627662323	Gm16279	lincRNA	0.217941944857927	0.0948942232455514	0.0545832696858294	0.0898399571956446	0.204504701754816	0.0473344497134898
ENSMUSG00000001052.8	0.217795398527541	3.28632959531826	1.17181823884659	0.279027956150626	0.587056368787747	Sec24b	protein_coding	1.65692599719315	1.48943085134159	1.88746651781479	1.31095292894846	1.94345997225705	1.38141729869549
ENSMUSG00000061518.4	-0.212933465064399	8.77579045303456	1.17067083022152	0.279263445840258	0.587393195547203	Cox5b	protein_coding	961.409007658813	922.848009572298	711.143276634379	711.669139216199	640.025119581793	728.626259339705
ENSMUSG00000033364.6	-0.232383007078951	3.15721537721548	1.17060050396341	0.279277887476272	0.587393195547203	Usp37	protein_coding	1.11706645376971	1.17704571050811	1.15264335608528	1.13277284941036	1.31024194377432	1.43627376285451
ENSMUSG00000001134.3	-0.192174622090683	4.07099638040776	1.17017807301405	0.279364654325057	0.587393195547203	Uxt	protein_coding	10.8526670180862	9.57902202032347	9.93743476426131	10.040482769848	9.67667097359164	11.0921071002427
ENSMUSG00000009585.9	0.582888455034236	0.701893676777705	1.17003659441576	0.279393721470575	0.587393195547203	Apobec3	protein_coding	0.243076372489493	0.449811577941261	0.578342459152206	0.400803450918354	1.28300322658205	0.44874351226863
ENSMUSG00000002129.5	0.210807409264551	4.36651867302548	1.16999764123699	0.279401725171889	0.587393195547203	Sf3a1	protein_coding	3.50050589514957	3.37816935149831	4.57976064144802	2.75673293312663	3.37047560683238	2.60987890543557
ENSMUSG00000051695.5	0.301559704017123	3.63308622785022	1.16946636311091	0.27951091564423	0.587486486151568	Pcbp1	protein_coding	10.3470284586257	8.67669189580138	9.78973140752783	4.93663042305613	5.88837775372683	5.07712931316821
ENSMUSG00000013160.7	0.189445026893975	4.23294790538159	1.16936582937403	0.279531583807294	0.587486486151568	Atp6v0d1	protein_coding	12.8329345178109	9.33870796998868	12.4064561215321	8.54536534031514	10.4417694778342	9.70634657066031
ENSMUSG00000026112.6	0.178179552673217	6.88615443750094	1.16902702508588	0.279601250861731	0.58754306575363	6330578E17Rik	protein_coding	37.6398724947701	27.8085554501436	37.3332595758943	24.685157461525	29.0497339427936	28.5537097069603
ENSMUSG00000054517.3	0.309117031983242	1.87647386228129	1.16872039739859	0.279664320441645	0.587585766504189	Trim65	protein_coding	0.640531264685816	0.510316815667118	0.791861421373799	0.393250450716004	0.690555692755544	0.663020571790791
ENSMUSG00000026516.7	-0.235901800824725	3.70330610734167	1.16758244790137	0.279898539727957	0.58798799152694	Nvl	protein_coding	3.90314862720534	4.13385108178678	4.06867322735531	3.50056349514211	4.42964456476332	5.42997989321129
ENSMUSG00000029851.4	0.541816325680693	0.190121416292222	1.16615124517907	0.280193469556535	0.588470612227516	Fam115c	protein_coding	0.100789007636688	0.160910191891838	0.319737987064852	0.193886988159225	0.346774436595573	0.087560789948192
ENSMUSG00000024576.8	-0.184533791070083	7.0796587198526	1.16605213718283	0.28021390738662	0.588470612227516	Csnk1a1	protein_coding	11.6753945447855	11.5835367162653	13.1421359768114	12.7103968042554	13.635320281627	14.3156813278783
ENSMUSG00000025817.5	0.25101972306701	3.16334370279083	1.16529436704588	0.280370235259514	0.588625983694826	Nudt5	protein_coding	1.87405088655118	1.32528544980262	1.24740942798033	1.06804867454401	1.68769367760207	1.19101741168223
ENSMUSG00000004561.8	-0.255030686038299	2.97219499494622	1.16511264838868	0.280407740155641	0.588625983694826	Mettl17	protein_coding	1.81985100383134	2.58844896505064	1.92440131573494	1.68373370927005	1.91636033006423	1.7566685452873
ENSMUSG00000020604.7	0.473954945476253	0.723811889769829	1.16491669465724	0.280448190123949	0.588625983694826	Arsg	protein_coding	0.596945843568068	0.125476941300016	0.536153319813005	0.322440247298169	0.328358551583967	0.464950570046152
ENSMUSG00000034023.9	-0.781814629109934	-1.31318673300933	1.16486341336215	0.280459190048557	0.588625983694826	Fancd2	protein_coding	0.0101461445066238	0.00883547682866485	0.0304930604654811	0.0334595229484666	0.0285617473631473	0.0793304750075335
ENSMUSG00000028578.8	-0.370627233211663	0.718724211549837	1.16422255360712	0.280591538241853	0.588813846280041	5830433M19Rik	protein_coding	0.357361582756444	0.369547637374268	0.335627745837295	0.460348358469038	0.461076551502424	0.465688618486313
ENSMUSG00000037710.8	-0.176746333923447	6.84611549671741	1.16317381331403	0.280808290692531	0.589178744553325	Cisd1	protein_coding	123.733968647485	108.137278304593	100.278201755751	101.644645003294	95.2479229565275	108.266716276218
ENSMUSG00000040904.2	0.32173792124736	3.77352964211845	1.16292868088428	0.280858984865473	0.589195168952369	Rnasek	protein_coding	23.1421875533112	18.4995538488576	19.5612638720593	10.3594799400599	11.8755834145432	9.73828836769177
ENSMUSG00000040105.2	-0.310615683457215	1.9160743748844	1.16255687082184	0.280935898440324	0.589266583864224	Ppapdc2	protein_coding	1.30799244008288	1.23596593410684	0.975784998379404	1.10130427027878	1.33180311766492	1.66821863601086
ENSMUSG00000062098.5	0.347393736407541	2.54712377072574	1.16172123818743	0.28110885663218	0.589539401038955	Btbd3	protein_coding	0.722440687985252	0.701706979524346	1.12735991699769	0.83614274125452	1.65563672032119	0.91729483469056
ENSMUSG00000032177.10	-0.207831790242283	4.34993579752885	1.16127865966192	0.281200515460424	0.589641660564994	Pde4a	protein_coding	3.03011769976414	2.76651629636085	2.84649000454822	2.67103048546784	2.0168703977554	2.55955506521157
ENSMUSG00000027774.10	-0.169270558284352	7.19752241901657	1.16051322094341	0.28135912836158	0.589884261642758	Gfm1	protein_coding	34.8589472654719	34.0810446099506	35.8332962843188	30.7800881529719	29.6693329780529	34.6801224740623
ENSMUSG00000081535.1	0.33570066089103	1.20864780844016	1.16018875527417	0.281426397693805	0.589935311316356	Gm15453	pseudogene	5.17846970271259	3.45729923268545	5.18776334729543	3.41546733821373	6.31694749547609	4.94869430086506
ENSMUSG00000038742.5	0.430456981866	0.841268022291698	1.15936213797253	0.281597866679487	0.590204738870014	Angptl6	protein_coding	2.0049120184058	0.984877785545935	1.03000521743478	0.890038343590998	0.916530218230428	0.625252230490128
